Date,Mon., Tues., Wed.,Thurs.,Fri.,Sat.,Sun.
1996-01-17,1.0866061635191793,1.302848029043522,1.2170477898711707,-0.2619868904334181,0.7133887834303639,0.38083146409121477,-0.800759942165306
1996-01-18,1.2209203593133808,0.12842911174446345,1.0826490218458327,0.6156493839106381,0.05009382065386963,-1.359896172860014,1.247363380147979
1996-01-19,-0.6489788144107204,0.12664617479383417,-1.1860242464815085,1.167377451451735,-0.47781300826196,0.6733761189349196,1.1098036457355596
1996-01-20,-3.045874342769198,-0.8478520608203359,-0.28763363326597285,1.3461563397367342,-0.19792003832545865,0.1608927733522642,-0.0017180346462984258
1996-01-21,0.12714831101985477,-1.3626149816744944,-0.8208205667730376,-0.9398238512668524,-0.04533177392749507,-2.115121803975041,0.6742836819030351
1996-01-22,-1.4449212401158753,0.7765340033730277,-0.8346142447912187,0.687706366644894,0.27247251527366245,-1.3505070091911955,0.27245545314633896
1996-01-23,1.8267958330981808,1.4853976651248675,-1.5091865441941366,1.5978844978751474,-2.393836458057737,0.5619365373791962,0.2871667354848966
1996-01-24,1.1080087847844748,1.3408612278295877,-1.441407639304079,0.3882729318888193,0.16488090371628825,0.5927906746991832,0.7727460280614805
1996-01-25,1.686366823283341,-0.07973508837950792,-0.4859517160660492,-0.8864628383877158,-0.8862074782005978,-0.292067425310767,-0.775416324928238
1996-01-26,-0.5549948418705488,-0.5504452023381057,0.4135437764590149,-0.9085152955481293,0.39026457296111666,0.8466691860157404,-0.12797237446906912
1996-01-27,-1.2032211983961714,0.028054601733928246,0.11306081740301024,-1.207648029311945,0.0685668456258427,-0.3523375874793828,-0.8660788735584144
1996-01-28,1.0043301197716257,-0.650260984341523,-0.8883231258642578,0.1066070809973769,0.6645554969558723,0.7601268390521911,-0.568859052141943
1996-01-29,0.8479287606892401,-2.0237871951878397,0.8728375215620087,0.11135190647191429,1.7138646567423446,-0.569169570012255,-0.8865233736148384
1996-01-30,0.7519693554437487,-0.44086122631015795,-1.5658474516117864,1.300126894543905,-1.1687509731532237,-0.5124605331915393,1.2401703213145288
1996-01-31,-0.007284552964204514,-0.05549967024451267,0.751264069922131,-0.4281415107842891,0.7026831279539089,-1.4853629317777497,0.24606922915121943
1996-02-01,-0.19918175056277068,1.1843989424194277,1.4018310362577975,1.5802230526245624,0.5993312376354155,0.055531165225564116,-0.2777804574277351
1996-02-02,-0.5527037179882134,0.6058002157440329,1.0393051929473818,-0.5369393451456412,0.1356167851495861,0.9369475410917261,0.5461245498057815
1996-02-03,-0.08156813285538923,-0.2215032197802852,0.06048406308235426,1.0543610609969254,1.5383564189845658,0.48244411319751257,0.41709970919111355
1996-02-04,-0.3832440388983729,0.05931430490521671,0.18095797846172418,-0.9405578702466243,-1.5394967867198404,2.6225971406840607,-0.5940492924746427
1996-02-05,0.8253448477205686,0.42313050524263407,-0.659755924732288,0.4589394539001181,-0.3100295134192329,0.7681351286877272,-0.4881485461857682
1996-02-06,-0.8707021083102513,1.044226660590108,0.5137483655501913,-0.8878612347737368,2.891449688920897,0.07637957386382267,-0.4954316581181639
1996-02-07,0.44743025202461145,-0.8851360703504386,-1.856895625822717,-1.852817202981228,-0.6137414099776075,0.5570317922886843,0.5527814445501086
1996-02-08,-2.145019649779535,1.206846211043291,0.30015852052140457,1.6012905399867834,2.878099541144474,0.7852388465023187,1.006537455934551
1996-02-09,0.6199250464744345,-0.14899267216149817,0.8210300855626135,0.2918896520184041,-0.5361102989760939,-0.21961808182513312,-3.2535720552999883
1996-02-10,-1.9062046579137906,-1.0047965500980782,-1.645701620254713,-2.0438006104610325,-0.81970075506384,1.7625111554513746,0.9967240834232158
1996-02-11,-1.6726737047040379,-1.173045990483555,0.03537578549483377,-0.004363565520644569,0.9664310574126753,-0.5228417382824245,0.12418471024715877
1996-02-12,-0.09405706902028498,-0.8683850436195047,1.1293713620504502,-2.275077690284357,0.43742708471245545,-0.5390861192254593,-0.4133110385017915
1996-02-13,-1.0179012204563518,1.7776100926174958,1.501095469295693,0.3546322454954265,-0.025589506345941034,0.25792534341192114,-1.118484150512131
1996-02-14,1.8666193080633933,2.1938567897503245,0.6692672245840737,0.4329389505824157,0.5785618543368621,1.5819662394717502,0.03886579342572956
1996-02-15,-0.022524404369668075,0.021274529796520544,-0.6187300436655744,-0.154645450582557,-1.3212517234018069,-1.082169712658584,-0.8466452326861681
1996-02-16,0.6786767649725913,-1.0555937967798497,0.19626014305838177,1.4996254329384386,0.4164554190509283,0.3013312217025748,0.09318765129782074
1996-02-17,-0.8971033110669746,1.101633376946132,0.4740771804345906,1.3655051388426647,0.9775786357987357,-0.85653406135676,0.13259132840604446
1996-02-18,-1.8589033632400596,-1.6725537244268496,-2.201590647060433,-0.592424847633154,-0.873787435663154,-0.5218306635248557,0.3568803243457848
1996-02-19,0.6280323840434197,-1.3963034016816445,0.08632114760991393,1.93545392556026,0.09139368739086286,-0.9109842943301278,0.9160715323547064
1996-02-20,-0.9687500253722384,-0.5469390734182367,-2.0128584244824723,0.7288669629503352,1.2783688374341382,-1.4855539516031422,0.04529640557328604
1996-02-21,0.8383564429490282,0.9074467969585354,1.627754741493639,-0.2288280394291294,-0.9883701371071362,-0.28823287311802076,-0.2641277170772012
1996-02-22,-0.49808522284076734,1.0627542369727434,-0.2535236729620172,0.6928829330080235,-0.23681055349529456,-0.4210699765265118,-1.2832600870703172
1996-02-23,-1.6312074141648323,0.3110096648800685,0.38184472556285504,-2.2076554565431086,0.10380601741858451,-1.2477239985463462,1.3829782242254829
1996-02-24,-0.7367527539993979,0.25004043358735767,-1.1352235102263883,-1.1969576455926605,-0.7737114503154344,0.557558853144886,-0.925480890373226
1996-02-25,-1.154580638269583,0.8807510006665644,-2.021107304721629,1.1749670518814506,-0.4099505555953678,-1.6751733015355468,-0.265812247408749
1996-02-26,0.6078322762872909,-0.11082251520729273,0.17568720196190118,1.3761888257002546,0.4722611931845426,0.7288502505844004,-1.5913215383857229
1996-02-27,-0.01590227608949435,2.3424813251154286,-0.36587031696437555,-0.08406501073804672,-0.41194933161664865,0.8402972088090094,-0.7486651338157783
1996-02-28,-1.7215916231068429,0.4939105999139059,0.7813277385348163,1.9964080214466795,-0.3483100535246839,0.474410912843096,1.862020732917173
1996-02-29,-0.556885453761404,0.11210829933706333,-0.7407495992256803,0.15219593048427857,1.4682457024878204,0.548099230040365,-1.9506157216306088
1996-03-01,-0.22347423884762824,-1.348745507327027,0.6538066779107157,0.38044718279066153,0.06815639491413537,0.47640507116121505,0.7331688845788845
1996-03-02,0.8941670497758969,0.3040896421156017,0.20269269013427035,-2.4148185871900743,0.38690504990369995,-0.5556598103637612,0.2973881090263561
1996-03-03,1.0491273002011612,-0.25312141255103726,0.42484903297322013,-1.3633732788999566,-2.0176385118166476,0.2830527841625495,-0.8754993674402596
1996-03-04,0.642001339284178,-0.26793123454130935,0.31849056419459304,-1.119186277902972,-1.1558527381738746,-0.38427268506062645,-0.5224210297653776
1996-03-05,0.9534387977542157,1.244995732828095,-0.3566377492238686,0.08022165173044761,-0.8151720742649472,0.2993654139067687,1.5188191129100637
1996-03-06,0.1408217993364818,1.1736581938909145,-1.3563256589902566,-0.9065742637563661,0.8986107934770045,-0.09980463739081152,-0.9083017463652765
1996-03-07,0.021526734249919632,-1.3177372710284594,-0.5320918575683807,1.1966910076716333,0.572199495129092,0.3135388332257381,2.187931542865893
1996-03-08,-1.3337602977641285,-0.9727651308558775,0.3579145341957489,-0.41118967947235613,-0.45524991734496223,0.49536797053529164,0.5970568529670842
1996-03-09,-0.7445739582785545,0.05352437552032534,0.044826776624366675,-1.212889931397447,-1.3022365852142705,-0.7078475639898787,-0.059746575772710656
1996-03-10,1.359780096349834,-0.19351365285281208,1.5351093964919296,0.2756751758295082,-0.12078443359164871,0.9825210264558669,-1.0389664420396212
1996-03-11,-0.25251465701245135,-0.10642666053825699,1.086541278690862,-1.0041973587053006,1.1503368469231583,1.0633731834068074,0.02193596759928453
1996-03-12,0.11764462390395411,0.9897369374474452,1.7982805618032318,0.6273031003996613,2.124452553318045,2.0077487256063686,-0.42069976060797554
1996-03-13,0.5990641451436342,-1.3735953333787625,1.5279617318571395,-0.9528960784631805,-2.3328122607067305,-1.247004643153664,1.0124108063366495
1996-03-14,-1.1560133962566126,0.6764530196993832,-0.8025995664810581,-0.7014353396595732,-0.3301888885889957,-0.49647718755307735,0.7122839136641022
1996-03-15,0.6261950361772111,1.219452600855482,-0.39946094499393087,-0.16893613101750746,0.6952195234358922,-1.8414256602020878,1.4515206497594486
1996-03-16,2.661620993613187,-0.8391802179769613,-0.7522424190018447,-0.1929808232720667,0.2958784574188819,0.018960153934771132,0.10248046374150464
1996-03-17,-0.7530101874797757,-0.15987510050337397,-0.8683673663944838,-1.1170328415393442,-0.7395486458129356,0.6226648047817507,-0.7972117706178447
1996-03-18,2.102143030625806,-0.8337920928884726,-2.0288458273106222,-1.922726195142852,-1.1379074060771328,0.6599205966678675,0.19264774939772075
1996-03-19,-0.1692486971076513,-0.6277549722280393,0.5878159867490403,-0.5615623350930591,-0.566322657818699,-1.6230962856598894,-0.0858838393989442
1996-03-20,0.06619369977868919,-0.41683991697289424,-0.3688669201209775,0.9509150142591095,-0.09282251633085026,-0.11593605576205938,1.8185859514538787
1996-03-21,0.23891489932420007,-1.854744389563573,-1.403765966481654,0.2059330548779194,0.491081928949975,-1.303538102711149,-1.2556645688621229
1996-03-22,0.9951957150110966,-0.5007018852509534,-0.6679938734948262,0.447354402467639,1.1177694262074518,-0.8798651271178535,0.1414209284646851
1996-03-23,-0.10218269998590424,0.516627114001529,-0.2571690720870513,-2.529932821841793,1.5376052603176467,0.013518820715776909,-0.5866398876110651
1996-03-24,-0.8991567695527963,0.717670832058345,1.2954038174751419,0.46250130099809517,-0.5024029361005234,-0.17881047125405078,-0.490290508042075
1996-03-25,-0.3716401852484465,-0.13435706809462705,-1.3306590343770017,-0.7073834400823532,-1.700516505355183,0.12242932270374136,0.7223461869623755
1996-03-26,-2.0366562197294615,1.148847468840302,-0.7945840629166461,1.7264701260052548,-0.18607416488340947,-1.0159825866738834,-0.8614165016332044
1996-03-27,-1.8029406733130435,-1.3371295635775933,0.8794070039761479,0.6178815427432455,-0.6659914250827627,2.73045894795079,0.409480605866596
1996-03-28,0.5420748735746813,0.8052039748626165,-0.7645983170780786,0.7893687583314882,1.3821202300856787,-0.13144050471590682,0.47122661465057
1996-03-29,1.470547602482874,1.392598094221305,-0.24844319982847785,-1.7481813479407144,0.6756535421941353,0.14947696397477472,-0.07551771183211638
1996-03-30,-0.8863697686798524,2.512463222323157,-0.35516406751689383,-0.645336521732885,0.79471598062719,0.2817755841343275,0.3355059790550512
1996-03-31,0.6012274224991783,0.954971821214031,-0.6649731825456034,-1.462666301074483,0.26615236093635125,0.5631589723860829,0.32728685162827026
1996-04-01,0.38338711786236696,0.09019896798963,-0.5128399935915747,-0.9626853713591967,0.35110657116544514,0.6080765025772641,0.19137739494013142
1996-04-02,-0.4691013694564054,-1.0241497695117738,0.3371628016290535,0.7597535763196502,1.169986317412703,1.617321270261629,-1.0353388697423482
1996-04-03,1.5030890057265747,-0.259038831221098,-0.1442634274341827,-0.6179751545387393,0.24658683934705042,1.00910641770899,-0.8117067546790075
1996-04-04,-0.4382107363186224,-1.6812618544713365,0.4478815391427513,-0.5784575164993548,-0.6840704598567203,-0.26827234857960625,0.6547361397842737
1996-04-05,2.4382456592948962,-1.8030781878184947,-0.4345199358147953,0.7368294323307283,-0.17731643441933162,1.5423611681792608,0.4228784651833647
1996-04-06,-1.1719216361399012,0.35354405002075595,0.8234269099213285,-1.3050201896348224,-0.35543438105052844,-1.905378853463598,0.19945927269747155
1996-04-07,-1.7795936873564104,-0.13919997128432088,-0.4653791783355251,1.4928282862093027,0.4797020506442917,0.7263106600381856,0.6449774221303838
1996-04-08,-0.16113090105978886,-0.7952127201913554,0.022059859555693378,-0.6129423555221281,0.1334564913904555,0.5682905857935154,1.4061226077511866
1996-04-09,-1.475454449979436,-1.1783331313677814,0.7081837351607855,0.2280488547662074,0.169439935294017,-0.46833906860499314,-0.5211182827794477
1996-04-10,-0.81543659540995,-0.7746871533558976,-0.28656764351970665,1.043926020234573,-0.4699617054638644,-0.07287832196617965,0.1754802830726779
1996-04-11,-1.1281591651324996,-0.03732638091457218,-0.3605452949462228,1.4998832393977122,-0.1689297377950727,-0.3793293652960468,-0.8011621223643013
1996-04-12,0.6771529418483287,-0.36107209997934847,0.6193137846037603,2.3273780446031713,0.19223528559687797,-1.4610263565738926,-1.1509693486335844
1996-04-13,0.4470677606408461,-1.1413791430332634,0.3526772454101575,-1.1996598240364569,-0.7434316004158724,0.3352908986027565,-0.4304402735310924
1996-04-14,0.9243373271415157,-0.1956095716870217,-0.30688925597130456,0.2831387686076325,-0.31588579081334445,0.7874498531688624,-0.736078681688286
1996-04-15,-2.181288622528577,-0.19056468151372047,-0.9665004832605361,0.5390156681777165,1.3793704455206401,1.0603759047399905,0.5513335926802619
1996-04-16,-0.4461641901736047,-2.5441992110748286,0.14426046924296296,-0.034593772664559784,0.6832127216459183,0.31847347896325845,0.6694085543310992
1996-04-17,-1.2816390437725749,-2.951048492258716,0.8803779070888746,1.2253676756127339,1.9242187287077386,0.982033103796885,-1.0145126004217753
1996-04-18,1.524086913890589,-0.24486551074008647,0.32117533627290734,1.0805859668073934,1.7473973485549534,0.4903330258852195,0.3016470723311432
1996-04-19,-0.35088107646576855,0.6776432787787368,-1.336981487643907,0.8829849113622051,-0.24962917964194595,1.3154384950289275,-0.04731754038093224
1996-04-20,0.5907212082515318,-1.3876692083520075,0.550821857575465,-0.34104153173521856,-0.3131234479225407,-0.06881476949826361,-0.6929820432388172
1996-04-21,0.011627586318019776,1.5816385872245131,1.4045137448013711,-0.5824824301588953,-0.504096267482601,1.5962214630538627,-0.2148123235991955
1996-04-22,0.25733158119124755,0.19527846419183742,0.3094280214236649,-0.7932513915162326,0.6651754325437834,1.937999186498608,0.35955072414445627
1996-04-23,-0.3745180164606472,-1.125492675596682,0.14203784067062905,1.1414918092068933,-0.5202902477346389,0.19474089095621447,-0.9820047624932098
1996-04-24,-0.21048875426396924,1.6142367613101007,-0.06684659985481686,0.4994077409550464,0.7991091085243142,-0.878183018922922,-0.08470405761051245
1996-04-25,-0.183363622837908,0.09027783586537781,-0.21008809327519534,-1.1162324364212775,1.56763288474609,0.1519649860573304,-0.7623370557207403
1996-04-26,1.4241494214269954,2.5895188891309777,1.2873773863522173,-1.4468228436725998,1.6857385434623713,1.0948575504317049,-0.10921746449947711
1996-04-27,0.9708447665062384,0.8931726632615432,-0.9868156404169212,-0.06327652136373772,-0.5121530014947433,-0.8661826725246593,0.23049401095927036
1996-04-28,0.09148759060477069,0.40741986872731556,0.6620910204987626,-0.129981026788669,-0.9686919134184145,0.41118039462030714,-0.056629064814949386
1996-04-29,0.06546326400430459,0.37588643328965665,-1.7657987676948672,1.291914515016433,0.3314890122264348,0.766943266564692,-0.4194122683306111
1996-04-30,-0.7676375798722812,-0.2620089640375178,0.9703718266590925,1.2594082097182149,0.23838581753498328,-0.485884176379349,-0.5405254208582935
1996-05-01,0.35296131390617724,0.25519712517509774,-0.5608083942470025,-0.6216114427308009,0.4358856643145894,0.8654959709661527,1.1640578120077327
1996-05-02,-0.4531288999314946,-0.9105742489867971,-0.7077509068666342,-0.19408786378567486,-0.8368001116427733,1.4585862905680482,-0.7133379762737587
1996-05-03,-0.4725778463428519,0.08291566754147235,0.17044312102557566,1.4724710658167894,2.1065192241345785,0.6129514936256736,1.166637576552538
1996-05-04,2.203027281180707,-1.2324411408894662,-0.6552131689248808,0.5814218113775685,1.9481217735114447,0.46620362286782785,-0.6798593661009821
1996-05-05,-0.13884494514761372,0.14639094174702044,-0.9862873756464404,-0.5285030684598478,0.23617593592823793,0.31475537310476365,0.5426183856933381
1996-05-06,0.28605459182736565,-1.036527340042629,1.1861572357465624,-0.6473102107027832,-0.7625736236466305,-0.0442713763367295,-0.5662178634030696
1996-05-07,-0.2935545544405663,-0.2267572868471185,-0.5709112685439544,0.4271448576021308,0.20314480397845563,-0.5611910789105231,0.24067914821904215
1996-05-08,0.9298958653265748,0.0581200438041351,-0.4288600206300953,-0.5542822920795839,0.3971085296677104,-0.28110141688289136,0.48264749652501227
1996-05-09,-1.443122691650317,0.9412498969288126,-0.2273002405269281,1.757351606138026,-1.941417362412936,0.7956576945961712,-0.6769422366683172
1996-05-10,-0.7851021633756057,-0.3403486077687212,0.06681479091216583,0.4334197589861704,-0.04735604117489308,0.9289239804426798,-0.6142238116789072
1996-05-11,0.17484817655479884,-0.15275680454497984,-0.898439876312461,-1.7058709416519275,2.4357471393931265,1.5070357562735233,2.153840329290935
1996-05-12,-0.4747182025280586,1.5712168740097772,0.613900579455359,-0.21980008442503968,0.5038005406021254,1.7309190928208713,-1.605131666668778
1996-05-13,1.4527832486689902,2.2162214380850003,0.9721633224375449,1.6333775623673903,0.8297901850356882,0.4416746827187599,-0.0913617413287474
1996-05-14,-0.6923960818292563,-0.03454071231752977,0.9690328085188918,-0.30656443101673514,0.9502356035788687,0.9443212046662804,0.3407349492465143
1996-05-15,0.3883086307127215,-1.47320660757311,0.7775805362569068,-0.07311987270116911,0.21099331324165593,0.6175960012328677,-0.4327783598221222
1996-05-16,0.4922577134120051,0.7087583547286308,-0.5744728036586473,-2.2206389371383004,-0.7561442986802361,-0.2453035113190159,0.8801313393262763
1996-05-17,-0.11429675015071997,-0.49422391143980504,-0.9784663332820581,-1.0279048411548988,-0.5356994455984719,1.612755132010959,2.571800248893714
1996-05-18,0.36046179330739436,-1.9215272430007213,0.39780412957050837,1.3390089257268376,-0.10499434577544255,-1.1256016373976325,-0.39746481299052816
1996-05-19,0.08276161136071587,-0.6577350956150838,0.21560205148606568,-0.2315078166184063,1.111723074742612,-0.07227049797467931,1.3086147046620438
1996-05-20,-0.023481673239953964,0.8313196744561122,-0.9916496460132177,-0.26343488620203076,-0.030756638867739265,1.2248809993289411,0.8485099656734297
1996-05-21,-0.6859604631968318,-0.9587556717413066,-0.45947229428437664,0.06732586094700416,-2.07453936008277,1.1025812926433471,-0.08990894280459584
1996-05-22,-0.7679127628615228,-0.9048406966096572,0.039156835908305224,0.2963730620009875,0.43178338566380403,0.39509081629304316,-2.747332733951842
1996-05-23,0.4788055582660038,1.7646157470971278,1.0149506232859442,-0.4097092795812461,1.030212676598549,-0.6906874988526642,1.3570169287280367
1996-05-24,-2.0192677194891657,1.3711494147592378,-0.11657683945861526,0.7032397829702134,-0.1750808151823902,-0.5419049116819871,0.8676776877190413
1996-05-25,0.07463345164611704,0.3170836919525595,-0.2974873045063452,0.18471169240896748,0.172844866674195,-1.1893113593915932,-0.25102600501332656
1996-05-26,1.5046947680460807,0.6367189469424497,-0.4023765656408636,-0.09880787459712374,1.0051011623116064,-0.34760512551373557,0.5177388178703388
1996-05-27,-0.04998285489329543,-1.3503877695789206,1.221152394123972,-0.7200040589636224,0.8243519579062903,-0.6008333510179944,1.0602726902930804
1996-05-28,-0.20867963947408635,0.7688769532828504,-1.0517882354163768,0.855771036221448,-0.9417231959760503,-0.47500174465604067,-0.018818179115057874
1996-05-29,-0.16839244862211028,-1.627340241718589,-0.9683932600738908,-0.4974223471147732,0.7372039750290537,-0.34222269766216207,-0.6098065050123267
1996-05-30,0.7324798441392458,-1.4026977569429129,0.19136294885128302,-0.9755193665063306,-1.1784060128025071,1.3153830515813791,1.3170024147606334
1996-05-31,0.5920269309402262,-0.13832286155868592,0.5076197050666815,0.40595969535692245,-0.4847493934785506,-0.6487484749601152,1.360810090396933
1996-06-01,-0.28994389586205055,1.708004851290543,-1.0177204879752608,1.6638701108158318,0.8696054280878823,0.717887225599803,-0.2688238843905698
1996-06-02,0.26196132695049695,0.5720383078750768,-0.4589510908925877,0.8847723173091615,-1.318500318391396,-0.09793727433157037,0.22535972418079506
1996-06-03,-1.6891390497225738,0.22550394201350368,0.07719473772479067,-0.7474091476763948,0.34051934859321376,-1.9107618401297062,-0.2511628061633094
1996-06-04,-1.736128555329646,-0.017767919425055297,-0.3133730751466259,-0.05316302885578458,1.6057467676936008,-0.8150890040255494,-0.9934045602357718
1996-06-05,1.064458523156644,0.02715491018988073,1.1877823357709425,-0.2512233491345969,-1.056367359783082,-0.6012387065295893,-0.3167479315687725
1996-06-06,0.965421129307611,0.12408881468920659,1.729183580155694,0.08579949465121202,-0.5324081342795393,-1.4806172689065855,1.165533464747431
1996-06-07,-1.3342241511961805,-0.5304239812463093,1.1844400516135567,-0.13799589024123912,-0.4830637027350321,-1.9633383568030531,-0.5414866601996469
1996-06-08,0.03250911155423488,-1.6906497553690378,-1.7364674675872052,0.39741740923983304,0.24322770188870652,0.16118778922489815,0.7083680465752721
1996-06-09,-0.34838964609620926,-0.24816334560532627,-0.9505621638325374,0.3914243541432764,0.02918542655165221,-0.30288705846881264,0.03142171179049668
1996-06-10,-0.5160067838899588,-0.2660328199153217,-1.0439148238488385,-0.1287738681619381,0.3180749335170296,-0.3744585550225536,-0.6378461705624184
1996-06-11,0.7696024915572911,-0.6267851617852361,-0.38307940963463105,0.35601951927856046,-0.275216873531365,0.5791202235340895,1.0800240140157464
1996-06-12,-0.8130299661133759,0.3541947637740599,-0.3810175504745751,0.29892331069690764,-0.578826757908497,0.7567639802255893,0.2331768598232473
1996-06-13,0.7446004271989464,1.0878039540453412,-1.0647123479137859,0.5609569232413161,-0.44190818885845473,-1.550547249342943,0.4093418034114974
1996-06-14,0.2043750465967771,3.516565064582984,-1.2067716076651172,-0.3146457140524205,1.008575218958809,-0.19415101818333594,3.1361057918425437
1996-06-15,-1.0404136394384622,-0.7393139695517816,-0.8571937938505034,0.8435759104625847,2.121842806247373,0.20586089675741173,-0.2389981328416734
1996-06-16,0.2682509490758995,-1.0779949758293828,0.7062394591272733,1.5213091322133998,0.5489762460811783,0.5095529477521835,-0.6090001422851655
1996-06-17,-0.07999515612586774,0.41876448928010424,0.6088416129809909,0.27146055789252654,1.7409099871361937,0.33717610357550315,3.1576200652034383
1996-06-18,-1.6495782539705754,0.36969476401061174,-0.5746539284875113,1.9330924237640863,-1.4679924970385512,-1.1357368683194127,1.911587719723781
1996-06-19,-0.19387174420016073,0.5938530056687061,0.32707716927995784,0.30941795943746647,0.8090963542452911,0.44073717051792294,0.4454402517306231
1996-06-20,0.7382855358781216,0.8249831831248058,-1.1922838781050233,-0.9165478062592846,0.6871315207881565,-0.3097818315047546,1.2077908422511636
1996-06-21,0.5545243383561107,-0.23218455600309665,0.45068694515536506,-1.4963668267413746,-0.40229198028252294,0.021845027627347555,1.7911114773403107
1996-06-22,0.18215690865188144,-1.2144143216523093,0.9607957169307098,0.6897030044895431,-1.1589415836939054,0.5566050430745756,0.5851015067439405
1996-06-23,-0.24961432450304966,-0.9941896124761301,0.6671318002847301,-0.42157378491725683,0.5603237282595828,0.5792726106330449,-0.04219598367703403
1996-06-24,2.0160461840429553,-0.11803455142896012,0.4982405326281255,2.7168150083383633,-0.6207850412033552,-0.31911530675874544,1.0939982969388298
1996-06-25,0.22412474004455749,0.7796442510391987,-0.336801645667992,1.0351401974216174,-0.917586251818353,1.0787556946478427,0.26426940180023883
1996-06-26,0.36072804021218635,-1.9110393885437604,0.25531540117667456,0.43837025988600015,-0.5120792866633258,0.39887452074087193,0.13612345084330588
1996-06-27,0.09020472114219306,1.4334283057683448,-0.2604820126372511,-0.08635585544208194,0.09805659660313265,0.12220453236977281,1.6675080756118816
1996-06-28,-0.048556388537740726,0.6732195515678778,-0.6970617321383344,0.794859897288217,-2.350948005880225,0.13785062995677333,-0.7590170735646817
1996-06-29,-1.7387689466672729,-1.2104153626309844,-1.9134308988833877,0.8437402348565364,0.33348212835134516,0.08558229647563224,1.1203675224054792
1996-06-30,2.2187123591427618,-1.0180376376624374,-1.27438696770357,-0.981472775148377,0.4673016441931278,1.510594532337317,-0.6919510080311397
1996-07-01,-0.7188263214295979,0.36595740281293393,0.05260985072093671,-1.4072333949498341,-0.28308549109166836,-2.0060208284780168,-0.019314944791888528
1996-07-02,0.40414860796618707,0.3942622385654787,0.2968532902986738,0.9868945051554531,-0.49452462280278126,2.308815398134136,1.1631655838428572
1996-07-03,1.1235376659895038,0.7381293820673086,-0.9671535587022219,-1.3554945252172073,0.611318727347508,0.8119569105985723,-1.1144673967288712
1996-07-04,1.4767013916561946,0.2576935535348403,0.3890235608683468,-1.5761189357633347,-1.6932053377969498,0.560387403012939,-0.5874726628222223
1996-07-05,-1.107636908567294,0.23233632411429125,-0.8386674664892433,-0.6513525216675754,0.7472475964384164,-0.7999193852271295,-0.12656963730661222
1996-07-06,-2.2818274296641037,-1.15704590394061,-0.011266171405091582,-1.405073898734687,1.6304401718351478,-0.11589641394718761,-0.9676855861097311
1996-07-07,0.4743717188461963,-0.4442596801503873,-0.04058929867837393,1.6184991973266738,-0.5960572938053161,1.2610584932992677,0.35296988821331604
1996-07-08,0.9013000580483858,0.7058422566319735,-1.01945637318362,2.354714632711902,0.524483241424914,0.20863935710890183,0.8695874880683475
1996-07-09,0.34319461216380065,0.43952123876263355,-0.6277562210832929,-1.5275650845775424,-1.0232909895953701,-1.9430252333737938,0.2091800388890191
1996-07-10,-0.21876497034195536,1.3437696782099953,0.20808982725730552,1.0130942146812927,-0.2870293840411102,0.6048348896710513,-0.5390130620332174
